id;mlu;style;tempo;performer;feel;barsspan;startbar;startbeat;endbar;endbeat;notes;beats;rhythm;subrhythm
345_16;line;POSTBOP;UP;Pat Metheny;SWING;15;58;3;72;1;98;54;2,2,2,2,2,2,2,3,2,1,2,2,2,2,2,2,2,2,2,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,2,2,2,2,1,2,1,1,1,1,1,1,2,1,1,1;11,11,11,11,11,11,11,1011,11,01,11,11,11,11,11,11,11,11,11,111,11,01,11,0110,11,11,11,11,11,11,11,11,11,11,11,11,01,1101,11,11,11,11,1,11,01,01,01,01,01,01,11,01,01,1
345_17;lick;POSTBOP;UP;Pat Metheny;SWING;2;72;3;73;2;6;4;3,1,1,1;1110,1,1,01
346_1;melody;COOL;UP;Paul Desmond;LATIN;2;0;2;1;3;6;5;1,2,1,1,1;01,1001,01,01,1
346_2;melody;COOL;UP;Paul Desmond;LATIN;4;2;2;5;3;14;10;1,2,1,1,1,1,2,2,2,1;01,1001,01,01,1,01,11,11,1001,1
346_3;lick;COOL;UP;Paul Desmond;LATIN;4;6;3;9;1;9;8;1,1,1,2,1,1,1,1;01,1,1,11,1,1,1,1
346_4;melody;COOL;UP;Paul Desmond;LATIN;2;10;3;11;1;5;3;2,2,1;11,1100,1
346_5;melody;COOL;UP;Paul Desmond;LATIN;2;12;3;13;1;3;2;2,1;11,1
346_6;melody;COOL;UP;Paul Desmond;LATIN;5;14;2;18;1;12;10;1,1,1,1,1,1,2,1,2,1;0001,01,01,1,0001,1,11,1,11,1
346_7;line;COOL;UP;Paul Desmond;LATIN;3;19;2;21;1;14;8;1,2,2,2,2,2,2,1;01,11,11,11,11,11,11,1
346_8;line;COOL;UP;Paul Desmond;LATIN;3;21;3;23;1;10;6;1,2,1,2,2,2;01,11,1,11,11,11
346_9;line;COOL;UP;Paul Desmond;LATIN;4;24;3;27;2;14;12;2,1,1,1,1,1,1,1,1,1,1,2;0011,1,1,1,1,1,1,1,1,1,1,1001
346_10;lick;COOL;UP;Paul Desmond;LATIN;4;27;4;30;4;11;9;1,1,1,1,1,1,2,2,1;0001,01,01,01,1,1,1001,11,01
346_11;rhythm;COOL;UP;Paul Desmond;LATIN;4;32;3;35;2;15;12;2,1,1,2,1,1,1,1,2,1,1,1;11,0001,01,11,01,1,1,1,11,01,01,1
346_12;line;COOL;UP;Paul Desmond;LATIN;2;36;1;37;1;7;5;1,1,2,2,1;1,01,11,11,1
346_13;line;COOL;UP;Paul Desmond;LATIN;2;38;2;39;3;12;6;2,2,2,2,2,2;11,11,11,11,11,11
346_14;lick;COOL;UP;Paul Desmond;LATIN;7;41;1;47;1;19;19;1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1;1,1,01,1,0001,1,0001,1,01,0001,01,1,01,01,1,1,1,1,1
346_15;lick;COOL;UP;Paul Desmond;LATIN;7;49;1;55;1;24;23;1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1;1,1,1,1,01,1,11,1,1,1,1,1,01,01,1,1,01,01,1,01,0001,1,01
346_16;lick;COOL;UP;Paul Desmond;LATIN;4;56;3;59;4;16;11;2,1,1,3,1,1,2,1,1,1,2;0011,0001,01,111,01,1,11,01,1,1,11
346_17;lick;COOL;UP;Paul Desmond;LATIN;5;61;2;65;1;12;11;1,2,1,1,1,1,1,1,1,1,1;01,1001,01,01,1,1,1,01,01,1,1
347_1;theme;COOL;UP;Paul Desmond;LATIN;5;1;4;5;1;13;11;2,2,1,1,1,1,1,1,1,1,1;11,1001,01,01,01,1,01,1,1,1,1
347_2;line;COOL;UP;Paul Desmond;LATIN;2;6;2;7;3;12;6;2,2,2,2,2,2;11,11,11,11,11,11
347_3;line;COOL;UP;Paul Desmond;LATIN;8;8;4;15;2;27;22;2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1;11,11,11,01,1,1,0001,01,1,1,01,1,11,01,1,1,1,1001,01,1,1,0001
347_4;line;COOL;UP;Paul Desmond;LATIN;7;17;1;23;1;26;23;1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1;0001,1,1,01,1001,1,1,1,1,1,01,01,1,1,1001,1,11,01,0001,01,01,1,1
347_5;melody;COOL;UP;Paul Desmond;LATIN;5;24;3;28;1;15;11;1,1,1,2,2,2,1,1,2,1,1;01,01,1,11,11,11,0001,01,11,1,1
347_6;melody;COOL;UP;Paul Desmond;LATIN;4;29;1;32;1;9;9;1,1,1,1,1,1,1,1,1;01,1,1,01,1,0001,1,01,1
348_1;lick;COOL;UP;Paul Desmond;SWING;2;0;2;1;1;8;4;2,2,2,2;11,11,11,11
348_2;lick;COOL;UP;Paul Desmond;SWING;5;1;3;5;1;23;14;1,1,2,2,2,1,2,2,2,1,2,2,2,1;01,01,11,11,1001,01,11,11,11,0001,11,11,11,1
348_3;lick;COOL;UP;Paul Desmond;SWING;2;5;3;6;2;3;3;1,1,1;1,0001,01
348_4;lick;COOL;UP;Paul Desmond;SWING;2;7;3;8;2;4;3;2,1,1;100001,1,01
348_5;line;COOL;UP;Paul Desmond;SWING;5;9;1;13;3;30;18;1,2,2,2,2,2,3,1,1,1,2,2,1,3,1,1,1,2;01,11,1001,11,1001,11,1011,1,1,01,11,1001,01,1011,1,1,01,1001
348_6;lick;COOL;UP;Paul Desmond;SWING;2;15;1;16;2;8;5;1,2,2,1,2;1,11,010001,01,11
348_7;lick;COOL;UP;Paul Desmond;SWING;3;16;4;18;4;10;7;1,2,2,1,1,2,1;0001,11,11,01,1,1001,01
348_8;line;COOL;UP;Paul Desmond;SWING;5;20;1;24;2;27;16;2,2,2,2,1,1,1,2,2,2,2,2,2,2,1,1;11,11,11,11,01,1,01,1001,11,11,11,011,11,11,01,1
348_9;lick;COOL;UP;Paul Desmond;SWING;3;25;1;27;3;14;9;1,2,2,1,2,2,1,1,2;01,11,11,1,11,1001,01,01,1001
348_10;melody;COOL;UP;Paul Desmond;SWING;4;29;1;32;1;18;11;1,2,1,2,2,2,2,2,2,1,1;01,11,1,11,11,11,11,11,11,1,1
348_11;lick;COOL;UP;Paul Desmond;SWING;8;33;1;40;1;35;25;1,2,2,2,1,1,1,2,2,2,1,1,1,1,1,2,2,2,1,1,1,2,1,1,1;01,11,11,11,1,01,1,11,11,11,1,01,01,1,01,11,11,011,1,01,1,110,0001,01,1
348_12;melody;COOL;UP;Paul Desmond;SWING;4;41;3;44;1;15;10;2,2,2,1,1,1,1,2,1,2;11,11,11,1,1,1,1,11,01,100001
348_13;quote;COOL;UP;Paul Desmond;SWING;4;45;1;48;4;21;13;2,2,1,2,1,1,2,1,2,2,2,1,2;11,11,1,11,01,1,1001,01,11,11,11,01,11
348_14;lick;COOL;UP;Paul Desmond;SWING;4;50;2;53;1;16;9;3,1,2,2,2,2,2,1,1;1101,0001,11,11,11,11,1001,01,1
348_15;melody;COOL;UP;Paul Desmond;SWING;4;54;2;57;4;14;12;1,1,1,1,1,1,1,1,2,1,2,1;0001,1,1,01,1,01,01,1,11,01,11,01
348_16;theme;COOL;UP;Paul Desmond;SWING;2;59;1;60;4;7;5;1,1,2,1,2;01,01,11,1,11
348_17;lick;COOL;UP;Paul Desmond;SWING;2;62;1;63;3;10;7;1,2,1,2,1,2,1;01,11,01,11,01,11,1
348_18;line;COOL;UP;Paul Desmond;SWING;10;65;2;74;2;63;35;1,2,2,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2;01,11,11,11,11,11,1,11,11,11,1,11,11,1001,1,11,11,11,1,11,11,11,11,01,11,11,11,11,11,11,11,11,1001,01,11
348_19;lick;COOL;UP;Paul Desmond;SWING;2;74;4;75;2;3;2;1,2;01,11
348_20;line;COOL;UP;Paul Desmond;SWING;8;76;2;83;2;35;23;1,2,2,1,1,2,1,1,2,2,2,1,2,2,2,2,2,2,1,1,1,1,1;01,11,11,0001,01,11,1,01,11,11,11,1,11,11,11,1001,11,11,1,1,1,0001,000001
348_21;lick;COOL;UP;Paul Desmond;SWING;2;85;1;86;4;13;8;2,1,2,1,2,1,2,2;1001,1,0011,01,11,1,11,11
348_22;fragment;COOL;UP;Paul Desmond;SWING;5;88;3;92;4;21;15;1,3,2,1,1,1,1,1,1,1,1,2,2,2,1;0001,1011,1100,01,1,1,01,1,1,01,1,11,11,11,1
348_23;lick;COOL;UP;Paul Desmond;SWING;5;93;4;97;2;21;13;1,2,2,2,1,2,1,2,2,2,1,1,2;01,11,11,1001,01,010001,0001,11,11,11,1,1,11
348_24;lick;COOL;UP;Paul Desmond;SWING;6;98;3;103;4;35;19;1,2,2,2,1,1,2,2,2,1,1,2,2,3,3,3,3,1,1;01,11,11,11,1,01,11,11,11,1,0001,11,11,1011,1011,1110,1011,1,01
348_25;lick;COOL;UP;Paul Desmond;SWING;4;105;1;108;2;22;14;1,1,2,1,1,3,2,1,2,1,2,2,1,2;0001,01,001001,01,1,111,011,01,1001,01,11,11,1,11
348_26;lick;COOL;UP;Paul Desmond;SWING;5;110;2;114;4;23;18;2,2,2,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1;11,11,11,1,1,1,1001,01,0001,0001,1,1,1,1,1,11,01,01
348_27;melody;COOL;UP;Paul Desmond;SWING;1;116;1;116;4;6;4;1,2,2,1;01,11,11,01
348_28;melody;COOL;UP;Paul Desmond;SWING;1;118;1;118;4;6;4;1,2,1,2;01,11,1,11
348_29;melody;COOL;UP;Paul Desmond;SWING;1;120;1;120;4;7;4;2,2,1,2;11,11,1,1001
348_30;lick;COOL;UP;Paul Desmond;SWING;5;122;1;126;1;20;12;1,2,2,1,2,2,1,2,2,1,2,2;01,11,11,01,11,11,01,11,1001,01,0011,11
348_31;lick;COOL;UP;Paul Desmond;SWING;2;127;1;128;2;10;6;1,2,2,2,1,2;01,11,11,11,01,11
348_32;line;COOL;UP;Paul Desmond;SWING;4;129;1;132;4;29;15;1,2,2,2,2,2,2,2,2,2,2,2,1,2,3;01,11,11,11,11,11,11,11,11,11,11,11,1,11,1110
349_1;lick;COOL;MEDIUM;Paul Desmond;SWING;3;1;3;3;3;16;8;1,2,2,3,4,2,1,1;0001,11,11,111,01111,11,0001,1
349_2;lick;COOL;MEDIUM;Paul Desmond;SWING;3;4;3;6;2;14;6;2,2,2,4,2,2;000011,11,011,010111,11,11
349_3;lick;COOL;MEDIUM;Paul Desmond;SWING;1;7;1;7;4;6;4;1,2,1,2;0001,11,1,010001
349_4;lick;COOL;MEDIUM;Paul Desmond;SWING;2;8;3;9;4;12;6;1,2,2,4,2,1;0001,11,11,01111,11,1
349_5;lick;COOL;MEDIUM;Paul Desmond;SWING;3;10;3;12;3;21;8;2,4,2,2,3,3,4,1;000011,1111,11,11,111,111,1111,1
349_6;lick;COOL;MEDIUM;Paul Desmond;SWING;2;13;3;14;4;14;6;2,2,1,3,4,2;0110,110,1,0111,010111,11
349_7;lick;COOL;MEDIUM;Paul Desmond;SWING;3;15;4;17;3;17;7;4,4,2,2,3,1,1;111010,010111,11,11,1101,0001,1
349_8;lick;COOL;MEDIUM;Paul Desmond;SWING;4;18;2;21;2;20;11;3,1,3,1,1,2,3,2,2,1,1;0111,1,0111,1,0001,11,111,1001,11,1,1
349_9;lick;COOL;MEDIUM;Paul Desmond;SWING;2;22;4;23;4;12;5;2,4,3,1,2;0011,1111,1011,01,1100
349_10;lick;COOL;MEDIUM;Paul Desmond;SWING;2;24;2;25;1;12;4;3,4,4,1;000111,1111,111100,1
349_11;lick;COOL;MEDIUM;Paul Desmond;SWING;3;25;4;27;2;9;4;3,1,2,3;111,1,0110,0111
349_12;lick;COOL;MEDIUM;Paul Desmond;SWING;2;28;2;29;4;15;7;4,2,2,4,1,1,1;10111,11,110,1111,1,1,1
349_13;lick;COOL;MEDIUM;Paul Desmond;SWING;1;30;2;30;3;5;2;3,2;011001,11
349_14;lick;COOL;MEDIUM;Paul Desmond;SWING;1;31;1;31;4;13;4;2,4,4,3;0011,1111,111100,1011
349_15;lick;COOL;MEDIUM;Paul Desmond;SWING;2;32;3;33;2;10;4;4,3,1,2;1111,111,1,1100
349_16;line;COOL;MEDIUM;Paul Desmond;SWING;2;33;4;34;3;13;4;4,4,4,1;1111,011011,011011,1
349_17;line;COOL;MEDIUM;Paul Desmond;SWING;2;35;2;36;2;18;5;5,4,4,4,1;101111,1111,1111,1111,1
349_18;lick;COOL;MEDIUM;Paul Desmond;SWING;4;36;3;39;2;24;11;1,3,1,4,3,1,1,4,3,2,1;000001,111,1,1111,010101,01,1,01111,0111,010001,01
349_19;lick;COOL;MEDIUM;Paul Desmond;SWING;3;40;1;42;4;30;11;2,4,1,2,2,4,4,2,4,4,1;0011,1111,1,0110,110,1111,01111,11,011011,01111,1
349_20;lick;COOL;MEDIUM;Paul Desmond;SWING;1;43;1;43;3;8;3;4,3,1;00001111,1110,0001
349_21;line;COOL;MEDIUM;Paul Desmond;SWING;2;44;1;45;3;22;7;2,3,3,4,4,5,1;0011,111,0111,01111,1111,101111,1
349_22;lick;COOL;MEDIUM;Paul Desmond;SWING;2;46;1;47;1;12;5;1,4,2,1,4;0001,110011,0110,1,011101
349_23;lick;COOL;MEDIUM;Paul Desmond;SWING;3;47;3;49;1;20;7;2,5,2,1,4,3,3;0011,101111,11,1,1111,0111,111
350_1;melody;COOL;UP;Paul Desmond;LATIN;2;0;3;1;1;3;3;1,1,1;1,1,1
350_2;line;COOL;UP;Paul Desmond;LATIN;2;2;2;3;2;8;5;1,2,2,2,1;01,11,11,11,01
350_3;melody;COOL;UP;Paul Desmond;LATIN;2;4;3;5;2;7;4;2,2,2,1;11,11,1001,01
350_4;line;COOL;UP;Paul Desmond;LATIN;2;6;1;7;1;9;5;1,2,2,2,2;01,11,11,11,11
350_5;lick;COOL;UP;Paul Desmond;LATIN;2;8;1;9;2;9;6;1,2,2,2,1,1;01,11,11,11,1,01
350_6;lick;COOL;UP;Paul Desmond;LATIN;3;9;4;11;2;9;6;1,2,2,2,1,1;1,11,11,11,1,0001
350_7;lick;COOL;UP;Paul Desmond;LATIN;3;11;4;13;1;8;5;1,2,2,2,1;1,11,11,11,1
350_8;lick;COOL;UP;Paul Desmond;LATIN;6;14;1;19;1;29;18;1,2,2,2,2,1,1,2,1,4,1,2,2,1,1,1,1,2;01,11,11,11,11,01,01,11,01,101011,01,11,010001,0001,01,01,1,1001
350_9;lick;COOL;UP;Paul Desmond;LATIN;3;20;1;22;4;15;10;1,2,2,2,1,2,2,1,1,1;01,11,11,11,01,11,1001,0001,1,1
350_10;line;COOL;UP;Paul Desmond;LATIN;5;24;4;28;4;21;14;1,1,2,1,1,2,2,2,2,2,1,1,2,1;1,1,1001,01,0001,11,11,11,11,11,01,01,010001,1
350_11;line;COOL;UP;Paul Desmond;LATIN;3;29;4;31;2;11;6;1,2,2,2,2,2;01,11,11,11,11,11
350_12;line;COOL;UP;Paul Desmond;LATIN;3;32;4;34;3;9;7;1,1,1,2,1,1,2;1,01,1,1001,0001,01,1001
350_13;line;COOL;UP;Paul Desmond;LATIN;4;34;4;37;2;14;9;1,1,2,1,1,2,2,2,2;01,1,1001,01,1,11,11,11,1001
350_14;rhythm;COOL;UP;Paul Desmond;LATIN;3;38;3;40;4;19;10;3,2,2,2,2,1,1,2,2,2;1101,11,11,11,11,1,01,11,11,11
350_15;lick;COOL;UP;Paul Desmond;LATIN;1;42;1;42;4;7;4;1,2,2,2;01,11,11,11
350_16;line;COOL;UP;Paul Desmond;LATIN;2;44;1;45;4;14;8;1,2,2,2,1,2,2,2;01,11,11,011,01,11,11,11
350_17;line;COOL;UP;Paul Desmond;LATIN;1;46;3;46;3;2;1;2;11
350_18;line;COOL;UP;Paul Desmond;LATIN;2;47;2;48;4;12;7;1,2,2,2,2,2,1;01,11,11,11,11,11,1
350_19;line;COOL;UP;Paul Desmond;LATIN;2;49;4;50;3;5;4;1,1,1,2;01,0001,01,11
350_20;line;COOL;UP;Paul Desmond;LATIN;4;51;4;54;4;17;13;2,1,2,1,1,1,1,1,1,1,2,2,1;000011,1,11,01,1,01,01,1,0001,01,11,11,1
350_21;rhythm;COOL;UP;Paul Desmond;LATIN;1;56;1;56;4;3;3;1,1,1;01,01,1
350_22;lick;COOL;UP;Paul Desmond;LATIN;3;57;4;59;1;6;5;1,1,1,1,2;01,1,1,1,11
350_23;lick;COOL;UP;Paul Desmond;LATIN;5;59;4;63;1;16;12;1,1,1,2,1,1,1,1,2,2,2,1;0001,1,1,100001,01,01,01,01,11,11,11,01
351_1;lick;COOL;MEDIUM UP;Paul Desmond;LATIN;2;0;2;1;2;8;5;1,2,2,2,1;01,11,11,11,1
351_2;lick;COOL;MEDIUM UP;Paul Desmond;LATIN;2;2;3;3;4;8;5;1,2,1,2,2;01,11,1,0011,11
351_3;melody;COOL;MEDIUM UP;Paul Desmond;LATIN;4;4;4;7;1;10;8;2,1,1,1,1,2,1,1;11,1,01,01,1,11,1,1
351_4;line;COOL;MEDIUM UP;Paul Desmond;LATIN;4;8;3;11;2;20;11;2,2,2,2,1,2,2,2,2,1,2;11,11,11,11,1,11,11,11,11,1,11
351_5;line;COOL;MEDIUM UP;Paul Desmond;LATIN;4;12;2;15;2;23;13;1,2,2,2,2,2,2,1,1,2,2,2,2;01,11,11,11,11,11,11,1,01,110,1100,1100,11
351_6;lick;COOL;MEDIUM UP;Paul Desmond;LATIN;1;17;1;17;2;3;2;1,2;1,1001
351_7;lick;COOL;MEDIUM UP;Paul Desmond;LATIN;2;18;1;19;4;12;8;1,2,2,2,2,1,1,1;01,11,11,11,11,1,1,1
351_8;line;COOL;MEDIUM UP;Paul Desmond;LATIN;4;20;3;23;1;22;11;1,2,2,2,2,2,2,2,4,2,1;01,11,11,11,11,11,11,11,1111,11,1
351_9;line;COOL;MEDIUM UP;Paul Desmond;LATIN;4;23;4;26;3;19;11;1,2,2,2,2,2,2,2,1,1,2;01,11,11,11,11,11,11,1001,1,1,11
351_10;lick;COOL;MEDIUM UP;Paul Desmond;LATIN;3;27;1;29;1;8;6;1,1,1,1,2,2;0001,1,1,1,11,1001
351_11;lick;COOL;MEDIUM UP;Paul Desmond;LATIN;2;30;2;31;4;9;7;1,2,2,1,1,1,1;01,11,11,1,1,1,1
351_12;lick;COOL;MEDIUM UP;Paul Desmond;LATIN;3;32;4;34;1;10;6;2,2,2,2,1,1;11,11,11,11,01,01
351_13;lick;COOL;MEDIUM UP;Paul Desmond;LATIN;1;35;1;35;4;5;4;2,1,1,1;100001,01,01,1
351_14;lick;COOL;MEDIUM UP;Paul Desmond;LATIN;3;36;3;38;1;12;7;2,2,2,2,1,2,1;0110,11,11,11,1,1001,01
351_15;lick;COOL;MEDIUM UP;Paul Desmond;LATIN;1;39;1;39;4;5;4;1,2,1,1;1,11,01,1
351_16;lick;COOL;MEDIUM UP;Paul Desmond;LATIN;2;40;3;41;2;6;4;1,2,2,1;01,11,11,01
351_17;lick;COOL;MEDIUM UP;Paul Desmond;LATIN;2;42;1;43;1;9;5;1,2,2,2,2;0001,11,11,11,11
351_18;line;COOL;MEDIUM UP;Paul Desmond;LATIN;6;44;1;49;2;35;20;1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1;01,11,11,11,1,01,11,11,11,11,11,11,11,11,11,11,11,11,1,1
351_19;rhythm;COOL;MEDIUM UP;Paul Desmond;LATIN;4;50;3;53;2;20;11;2,2,2,2,2,2,2,1,2,2,1;11,11,11,11,11,11,110,1,0011,1001,01
351_20;lick;COOL;MEDIUM UP;Paul Desmond;LATIN;2;54;2;55;4;10;7;1,2,1,2,1,1,2;01,11,1,11,1,1,1001
351_21;lick;COOL;MEDIUM UP;Paul Desmond;LATIN;4;57;1;60;4;23;12;2,2,2,2,2,2,2,2,3,1,2,1;11,11,11,11,011,11,11,11,111,1,100001,000001
351_22;lick;COOL;MEDIUM UP;Paul Desmond;LATIN;4;62;2;65;1;15;9;2,2,2,1,1,2,2,2,1;000011,010001,010001,1,01,11,11,1001,1
352_1;lick;COOL;MEDIUM UP;Paul Desmond;LATIN;5;1;1;5;1;15;14;1,1,1,1,1,1,1,1,1,1,1,2,1,1;1,1,01,01,0001,01,1,1,01,01,01,11,1,01
352_2;lick;COOL;MEDIUM UP;Paul Desmond;LATIN;2;6;1;7;1;8;5;1,2,2,2,1;01,11,11,11,1
352_3;melody;COOL;MEDIUM UP;Paul Desmond;LATIN;3;9;1;11;4;16;10;1,1,1,2,2,2,2,2,2,1;1,01,0001,11,11,11,11,11,11,1
352_4;line;COOL;MEDIUM UP;Paul Desmond;LATIN;5;13;1;17;1;31;17;2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1;11,11,11,11,11,11,11,11,11,11,11,11,11,11,1,1,1
352_5;melody;COOL;MEDIUM UP;Paul Desmond;LATIN;2;18;2;19;1;6;4;2,1,2,1;11,1,11,1
352_6;lick;COOL;MEDIUM UP;Paul Desmond;LATIN;4;20;2;23;1;19;12;1,2,1,1,1,2,4,1,3,1,1,1;01,11,01,1,01,11,1111,1,1101,0001,1,1
352_7;melody;COOL;MEDIUM UP;Paul Desmond;LATIN;3;24;2;26;2;13;8;1,2,2,2,1,1,2,2;01,11,11,11,1,01,0110,11
352_8;melody;COOL;MEDIUM UP;Paul Desmond;LATIN;3;27;2;29;1;10;7;2,2,1,1,1,2,1;11,11,000001,1,01,11,1
352_9;lick;COOL;MEDIUM UP;Paul Desmond;LATIN;2;30;1;31;2;9;6;1,2,2,2,1,1;01,11,11,11,1,01
353_1;melody;COOL;MEDIUM UP;Paul Desmond;LATIN;2;1;1;2;1;5;4;1,1,2,1;1,01,11,1
353_2;rhythm;COOL;MEDIUM UP;Paul Desmond;LATIN;4;2;4;5;1;16;10;1,3,2,2,2,1,2,1,1,1;01,1101,11,1100,100001,1,010001,1,1,1
353_3;melody;COOL;MEDIUM UP;Paul Desmond;LATIN;2;6;2;7;1;8;4;1,3,2,2;01,111,11,1100
353_4;melody;COOL;MEDIUM UP;Paul Desmond;LATIN;2;8;2;9;1;5;4;1,2,1,1;01,0110,1,1
353_5;melody;COOL;MEDIUM UP;Paul Desmond;LATIN;2;10;2;11;2;8;5;1,2,2,2,1;0001,11,11,1100,1
353_6;melody;COOL;MEDIUM UP;Paul Desmond;LATIN;4;12;2;15;1;17;10;1,2,2,2,2,2,2,2,1,1;01,11,11,11,11,11,11,11,1,1
353_7;lick;COOL;MEDIUM UP;Paul Desmond;LATIN;2;16;1;17;4;8;8;1,1,1,1,1,1,1,1;01,1,1,1,1,01,1,01
353_8;rhythm;COOL;MEDIUM UP;Paul Desmond;LATIN;3;18;2;20;1;10;8;1,2,2,1,1,1,1,1;01,11,11,1,1,1,01,1
353_9;rhythm;COOL;MEDIUM UP;Paul Desmond;LATIN;2;20;3;21;1;2;2;1,1;01,1
353_10;melody;COOL;MEDIUM UP;Paul Desmond;LATIN;3;21;3;23;1;7;6;1,1,1,1,2,1;0001,0001,1,1,11,01
353_11;line;COOL;MEDIUM UP;Paul Desmond;LATIN;4;23;3;26;2;18;11;1,2,2,2,2,2,1,1,2,2,1;01,11,11,11,11,11,1,0001,11,11,000001
353_12;line;COOL;MEDIUM UP;Paul Desmond;LATIN;3;27;4;29;1;9;6;1,1,1,2,2,2;01,1,01,11,11,001001
353_13;lick;COOL;MEDIUM UP;Paul Desmond;LATIN;2;30;2;31;4;11;7;1,5,1,1,1,1,1;01,0111011,01,1,1,1,1
353_14;lick;COOL;MEDIUM UP;Paul Desmond;LATIN;2;32;2;33;3;8;6;1,2,2,1,1,1;01,11,11,1,1,1
353_15;lick;COOL;MEDIUM UP;Paul Desmond;LATIN;1;34;2;34;4;4;3;2,1,1;1100,000001,01
353_16;lick;COOL;MEDIUM UP;Paul Desmond;LATIN;3;35;2;37;3;12;10;1,2,2,1,1,1,1,1,1,1;01,11,11,1,1,1,1,1,01,1
353_17;line;COOL;MEDIUM UP;Paul Desmond;LATIN;2;38;1;39;4;13;8;1,2,2,2,3,1,1,1;01,11,11,11,1101,1,1,01
353_18;lick;COOL;MEDIUM UP;Paul Desmond;LATIN;1;40;3;40;4;2;2;1,1;01,01
353_19;line;COOL;MEDIUM UP;Paul Desmond;LATIN;4;41;2;44;1;20;12;1,2,2,2,2,2,2,2,2,1,1,1;01,11,11,11,11,11,011,11,011,1,1,1
353_20;melody;COOL;MEDIUM UP;Paul Desmond;LATIN;2;44;4;45;4;5;4;1,1,2,1;01,1,1001,1
353_21;lick;COOL;MEDIUM UP;Paul Desmond;LATIN;2;46;2;47;3;10;6;1,2,2,2,2,1;01,11,11,1100,1100,1
353_22;line;COOL;MEDIUM UP;Paul Desmond;LATIN;2;48;3;49;4;7;6;1,2,1,1,1,1;01,0110,1,1,1,01
353_23;line;COOL;MEDIUM UP;Paul Desmond;LATIN;1;50;2;50;4;2;2;1,1;01,1
353_24;line;COOL;MEDIUM UP;Paul Desmond;LATIN;2;51;1;52;2;7;6;1,1,1,1,1,2;0001,01,1,1,1,11
353_25;lick;COOL;MEDIUM UP;Paul Desmond;LATIN;4;53;1;56;1;17;12;1,1,1,1,1,2,1,2,2,2,2,1;0001,1,1,01,01,1001,1,11,11,11,11,1
353_26;lick;COOL;MEDIUM UP;Paul Desmond;LATIN;4;56;4;59;1;14;10;1,2,2,1,1,2,2,1,1,1;01,11,11,1,01,11,011,1,1,1
353_27;line;COOL;MEDIUM UP;Paul Desmond;LATIN;3;59;4;61;1;9;6;1,2,2,2,1,1;01,11,11,11,1,1
353_28;expressive;COOL;MEDIUM UP;Paul Desmond;LATIN;4;62;1;65;1;18;10;3,1,1,2,2,1,3,2,2,1;111,1,01,11,11,01,000111,11,11,1
354_1;line;HARDBOP;MEDIUM;Pepper Adams;LATIN;1;1;1;1;4;13;4;2,4,6,1;000011,00110011,0111111,1
354_2;line;HARDBOP;MEDIUM;Pepper Adams;LATIN;1;2;1;2;4;12;4;4,4,3,1;00110101,011011,0111,1
354_3;line;HARDBOP;MEDIUM;Pepper Adams;LATIN;1;3;1;3;4;15;4;3,6,4,2;0111,111111,11101,0110
354_4;line;HARDBOP;MEDIUM;Pepper Adams;LATIN;3;4;1;6;1;33;9;2,4,3,4,4,4,5,3,4;0011,010111,1011,011101,010111,1111,110111,111,1111
354_5;lick;HARDBOP;MEDIUM;Pepper Adams;LATIN;1;6;3;6;4;7;2;6,1;10111011,1
354_6;line;HARDBOP;MEDIUM;Pepper Adams;LATIN;3;7;2;9;2;32;9;2,5,3,5,5,3,5,3,1;011,11111,111,110111,10011011,0111,101111,0111,1
354_7;line;HARDBOP;MEDIUM;Pepper Adams;LATIN;1;9;3;9;4;9;2;4,5;101011,111101
354_8;line;HARDBOP;MEDIUM;Pepper Adams;LATIN;3;10;1;12;4;41;12;1,4,3,4,4,4,5,4,2,5,4,1;000001,011011,0111,1111,1111,1111,101111,01010101,110,111101,1111,1
354_9;line;HARDBOP;MEDIUM;Pepper Adams;LATIN;2;13;1;14;1;17;5;4,4,4,4,1;1111,11101,1111,1111,1
354_10;line;HARDBOP;MEDIUM;Pepper Adams;LATIN;2;14;2;15;4;26;7;2,4,4,4,5,3,4;0011,1111,1111,1111,101111,0111,1111
354_11;lick;HARDBOP;MEDIUM;Pepper Adams;LATIN;1;16;1;16;3;11;3;3,4,4;00000111,1111,1111
354_12;line;HARDBOP;MEDIUM;Pepper Adams;LATIN;1;17;1;17;3;18;3;6,6,6;111111,111111,111111
354_13;line;HARDBOP;MEDIUM;Pepper Adams;LATIN;2;17;4;18;4;20;5;4,3,5,4,4;0001111,111,111101,1111,1111
354_14;line;HARDBOP;MEDIUM;Pepper Adams;LATIN;2;19;2;20;1;14;4;2,4,4,4;0011,1111,1111,1111
